# valor_entrada, encoder_rodaEsquerda, encoder_rodaDireita, dt
1.880000000000000000e+02,5.630000000000000000e+02,-6.110000000000000000e+02,1.000000000000000056e-01
1.880000000000000000e+02,5.660000000000000000e+02,-6.130000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+02,5.670000000000000000e+02,-6.150000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+02,5.900000000000000000e+02,-6.400000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+02,6.040000000000000000e+02,-6.530000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+02,6.100000000000000000e+02,-6.560000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+02,6.080000000000000000e+02,-6.590000000000000000e+02,1.000000000000000056e-01
2.220000000000000000e+02,6.100000000000000000e+02,-6.570000000000000000e+02,1.000000000000000056e-01
2.220000000000000000e+02,6.540000000000000000e+02,-7.030000000000000000e+02,1.000000000000000056e-01
2.220000000000000000e+02,6.820000000000000000e+02,-7.290000000000000000e+02,1.000000000000000056e-01
2.220000000000000000e+02,6.860000000000000000e+02,-7.340000000000000000e+02,1.000000000000000056e-01
2.220000000000000000e+02,6.870000000000000000e+02,-7.310000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,6.850000000000000000e+02,-7.310000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,7.100000000000000000e+02,-7.660000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,7.230000000000000000e+02,-7.850000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,7.280000000000000000e+02,-7.850000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,7.290000000000000000e+02,-7.860000000000000000e+02,1.000000000000000056e-01
2.600000000000000000e+01,7.310000000000000000e+02,-7.890000000000000000e+02,1.000000000000000056e-01
2.600000000000000000e+01,2.980000000000000000e+02,-2.920000000000000000e+02,1.000000000000000056e-01
2.600000000000000000e+01,5.900000000000000000e+01,-6.300000000000000000e+01,1.000000000000000056e-01
2.600000000000000000e+01,4.400000000000000000e+01,-5.200000000000000000e+01,1.000000000000000056e-01
2.600000000000000000e+01,4.200000000000000000e+01,-5.300000000000000000e+01,1.000000000000000056e-01
2.450000000000000000e+02,4.300000000000000000e+01,-5.200000000000000000e+01,1.000000000000000056e-01
2.450000000000000000e+02,4.850000000000000000e+02,-5.280000000000000000e+02,1.000000000000000056e-01
2.450000000000000000e+02,7.310000000000000000e+02,-7.890000000000000000e+02,1.000000000000000056e-01
2.450000000000000000e+02,7.560000000000000000e+02,-8.100000000000000000e+02,1.000000000000000056e-01
2.450000000000000000e+02,7.590000000000000000e+02,-8.130000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+02,7.580000000000000000e+02,-8.140000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+02,6.790000000000000000e+02,-7.230000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+02,6.280000000000000000e+02,-6.710000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+02,6.240000000000000000e+02,-6.650000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+02,6.240000000000000000e+02,-6.600000000000000000e+02,1.000000000000000056e-01
6.700000000000000000e+01,6.240000000000000000e+02,-6.630000000000000000e+02,1.000000000000000056e-01
6.700000000000000000e+01,3.400000000000000000e+02,-3.580000000000000000e+02,1.000000000000000056e-01
6.700000000000000000e+01,1.880000000000000000e+02,-2.040000000000000000e+02,1.000000000000000056e-01
6.700000000000000000e+01,1.770000000000000000e+02,-2.000000000000000000e+02,1.000000000000000056e-01
6.700000000000000000e+01,1.770000000000000000e+02,-2.000000000000000000e+02,1.000000000000000056e-01
7.900000000000000000e+01,1.770000000000000000e+02,-2.000000000000000000e+02,1.000000000000000056e-01
7.900000000000000000e+01,2.020000000000000000e+02,-2.210000000000000000e+02,1.000000000000000056e-01
7.900000000000000000e+01,2.140000000000000000e+02,-2.320000000000000000e+02,1.000000000000000056e-01
7.900000000000000000e+01,2.130000000000000000e+02,-2.340000000000000000e+02,1.000000000000000056e-01
7.900000000000000000e+01,2.140000000000000000e+02,-2.330000000000000000e+02,1.000000000000000056e-01
4.300000000000000000e+01,2.140000000000000000e+02,-2.320000000000000000e+02,1.000000000000000056e-01
4.300000000000000000e+01,1.380000000000000000e+02,-1.490000000000000000e+02,1.000000000000000056e-01
4.300000000000000000e+01,1.000000000000000000e+02,-1.120000000000000000e+02,1.000000000000000056e-01
4.300000000000000000e+01,9.800000000000000000e+01,-1.100000000000000000e+02,1.000000000000000056e-01
4.300000000000000000e+01,9.800000000000000000e+01,-1.110000000000000000e+02,1.000000000000000056e-01
6.200000000000000000e+01,9.800000000000000000e+01,-1.110000000000000000e+02,1.000000000000000056e-01
6.200000000000000000e+01,1.390000000000000000e+02,-1.550000000000000000e+02,1.000000000000000056e-01
6.200000000000000000e+01,1.590000000000000000e+02,-1.750000000000000000e+02,1.000000000000000056e-01
6.200000000000000000e+01,1.600000000000000000e+02,-1.750000000000000000e+02,1.000000000000000056e-01
6.200000000000000000e+01,1.600000000000000000e+02,-1.750000000000000000e+02,1.000000000000000056e-01
6.800000000000000000e+01,3.180000000000000000e+02,-3.490000000000000000e+02,1.000000000000000056e-01
6.800000000000000000e+01,1.710000000000000000e+02,-1.880000000000000000e+02,1.000000000000000056e-01
6.800000000000000000e+01,1.780000000000000000e+02,-1.950000000000000000e+02,1.000000000000000056e-01
6.800000000000000000e+01,1.780000000000000000e+02,-1.950000000000000000e+02,1.000000000000000056e-01
6.800000000000000000e+01,1.780000000000000000e+02,-1.960000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,1.770000000000000000e+02,-1.960000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,5.170000000000000000e+02,-5.590000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,7.100000000000000000e+02,-7.670000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,7.300000000000000000e+02,-7.890000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,7.330000000000000000e+02,-7.930000000000000000e+02,1.000000000000000056e-01
2.130000000000000000e+02,7.350000000000000000e+02,-7.930000000000000000e+02,1.000000000000000056e-01
2.130000000000000000e+02,6.900000000000000000e+02,-7.450000000000000000e+02,1.000000000000000056e-01
2.130000000000000000e+02,6.670000000000000000e+02,-7.120000000000000000e+02,1.000000000000000056e-01
2.130000000000000000e+02,6.650000000000000000e+02,-7.120000000000000000e+02,1.000000000000000056e-01
2.130000000000000000e+02,6.660000000000000000e+02,-7.100000000000000000e+02,1.000000000000000056e-01
2.200000000000000000e+02,6.670000000000000000e+02,-7.070000000000000000e+02,1.000000000000000056e-01
2.200000000000000000e+02,6.780000000000000000e+02,-7.250000000000000000e+02,1.000000000000000056e-01
2.200000000000000000e+02,6.850000000000000000e+02,-7.330000000000000000e+02,1.000000000000000056e-01
2.200000000000000000e+02,6.880000000000000000e+02,-7.260000000000000000e+02,1.000000000000000056e-01
2.200000000000000000e+02,6.850000000000000000e+02,-7.340000000000000000e+02,1.000000000000000056e-01
8.100000000000000000e+01,6.870000000000000000e+02,-7.370000000000000000e+02,1.000000000000000056e-01
8.100000000000000000e+01,3.990000000000000000e+02,-4.110000000000000000e+02,1.000000000000000056e-01
8.100000000000000000e+01,2.360000000000000000e+02,-2.510000000000000000e+02,1.000000000000000056e-01
8.100000000000000000e+01,2.230000000000000000e+02,-2.400000000000000000e+02,1.000000000000000056e-01
8.100000000000000000e+01,2.220000000000000000e+02,-2.390000000000000000e+02,1.000000000000000056e-01
3.900000000000000000e+01,2.230000000000000000e+02,-2.410000000000000000e+02,1.000000000000000056e-01
3.900000000000000000e+01,1.320000000000000000e+02,-1.430000000000000000e+02,1.000000000000000056e-01
3.900000000000000000e+01,9.000000000000000000e+01,-9.900000000000000000e+01,1.000000000000000056e-01
