# valor_entrada, encoder_rodaEsquerda, encoder_rodaDireita, dt
5.700000000000000000e+01,-1.370000000000000000e+02,1.440000000000000000e+02,1.000000000000000056e-01
5.700000000000000000e+01,-1.370000000000000000e+02,1.460000000000000000e+02,1.000000000000000056e-01
1.790000000000000000e+02,-1.360000000000000000e+02,1.470000000000000000e+02,1.000000000000000056e-01
1.790000000000000000e+02,-3.850000000000000000e+02,4.070000000000000000e+02,1.000000000000000056e-01
1.790000000000000000e+02,-5.170000000000000000e+02,5.390000000000000000e+02,1.000000000000000056e-01
1.790000000000000000e+02,-5.280000000000000000e+02,5.470000000000000000e+02,1.000000000000000056e-01
1.790000000000000000e+02,-5.310000000000000000e+02,5.470000000000000000e+02,1.000000000000000056e-01
8.900000000000000000e+01,-5.330000000000000000e+02,5.480000000000000000e+02,1.000000000000000056e-01
8.900000000000000000e+01,-3.430000000000000000e+02,3.440000000000000000e+02,1.000000000000000056e-01
8.900000000000000000e+01,-2.440000000000000000e+02,2.490000000000000000e+02,1.000000000000000056e-01
8.900000000000000000e+01,-2.360000000000000000e+02,2.450000000000000000e+02,1.000000000000000056e-01
8.900000000000000000e+01,-2.380000000000000000e+02,2.450000000000000000e+02,1.000000000000000056e-01
4.800000000000000000e+01,-2.370000000000000000e+02,2.440000000000000000e+02,1.000000000000000056e-01
4.800000000000000000e+01,-1.500000000000000000e+02,1.550000000000000000e+02,1.000000000000000056e-01
4.800000000000000000e+01,-1.110000000000000000e+02,1.180000000000000000e+02,1.000000000000000056e-01
4.800000000000000000e+01,-1.090000000000000000e+02,1.160000000000000000e+02,1.000000000000000056e-01
4.800000000000000000e+01,-1.090000000000000000e+02,1.160000000000000000e+02,1.000000000000000056e-01
1.840000000000000000e+02,-1.100000000000000000e+02,1.170000000000000000e+02,1.000000000000000056e-01
1.840000000000000000e+02,-3.850000000000000000e+02,4.050000000000000000e+02,1.000000000000000056e-01
1.840000000000000000e+02,-5.330000000000000000e+02,5.510000000000000000e+02,1.000000000000000056e-01
